# tracer: function_graph
#
# CPU  DURATION                  FUNCTION CALLS
# |     |   |                     |   |   |   |
 0)   0.130 us    |                          __rcu_read_unlock();
 0)   0.351 us    |                        }
 0)   0.591 us    |                      }
 0)   1.543 us    |                    }
 0)   0.130 us    |                    __tlb_remove_page_size();
 0)               |                    _raw_spin_unlock() {
 0)   0.120 us    |                      preempt_count_sub();
 0)   0.361 us    |                    }
 0) + 96.180 us   |                  }
 0) + 96.781 us   |                }
 0)               |                unmap_single_vma() {
 0)   0.130 us    |                  uprobe_munmap();
 0)               |                  unmap_page_range() {
 0)               |                    _raw_spin_lock() {
 0)   0.120 us    |                      preempt_count_add();
 0)   0.370 us    |                    }
 0)   0.120 us    |                    flush_tlb_batched_pending();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.121 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.131 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.350 us    |                        }
 0)   0.592 us    |                      }
 0)   1.543 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.121 us    |                    vm_normal_page();
 0)   0.130 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.360 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.121 us    |                          __rcu_read_unlock();
 0)   0.641 us    |                        }
 0)   0.872 us    |                      }
 0)   1.824 us    |                    }
 0)   0.130 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.360 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.131 us    |                          __rcu_read_unlock();
 0)   0.351 us    |                        }
 0)   0.591 us    |                      }
 0)   1.543 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.121 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.130 us    |                          __rcu_read_unlock();
 0)   0.350 us    |                        }
 0)   0.591 us    |                      }
 0)   1.543 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.360 us    |                      }
 0)   0.130 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.121 us    |                          __rcu_read_unlock();
 0)   0.361 us    |                        }
 0)   0.591 us    |                      }
 0)   1.543 us    |                    }
 0)   0.130 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.121 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.131 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.360 us    |                        }
 0)   0.591 us    |                      }
 0)   1.553 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.360 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.131 us    |                          __rcu_read_unlock();
 0)   0.351 us    |                        }
 0)   0.591 us    |                      }
 0)   1.543 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.121 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.121 us    |                        __rcu_read_lock();
 0)   0.752 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.411 us    |                        }
 0)   0.641 us    |                      }
 0)   1.984 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.121 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.130 us    |                        __rcu_read_lock();
 0)   0.360 us    |                      }
 0)   0.121 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.121 us    |                          __rcu_read_unlock();
 0)   0.361 us    |                        }
 0)   0.581 us    |                      }
 0)   1.553 us    |                    }
 0)   0.131 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.121 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.130 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.360 us    |                        }
 0)   0.591 us    |                      }
 0)   1.553 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.121 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.130 us    |                        __rcu_read_lock();
 0)   0.360 us    |                      }
 0)   0.121 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.121 us    |                          __rcu_read_unlock();
 0)   0.361 us    |                        }
 0)   0.591 us    |                      }
 0)   1.553 us    |                    }
 0)   0.121 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.121 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.131 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.360 us    |                        }
 0)   0.592 us    |                      }
 0)   1.553 us    |                    }
 0)   0.130 us    |                    __tlb_remove_page_size();
 0)   0.121 us    |                    vm_normal_page();
 0)   0.130 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.370 us    |                      }
 0)   0.121 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.121 us    |                          __rcu_read_unlock();
 0)   0.351 us    |                        }
 0)   0.591 us    |                      }
 0)   1.543 us    |                    }
 0)   0.121 us    |                    __tlb_remove_page_size();
 0)   0.121 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.360 us    |                      }
 0)   0.121 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.121 us    |                          __rcu_read_unlock();
 0)   0.351 us    |                        }
 0)   0.591 us    |                      }
 0)   1.553 us    |                    }
 0)   0.131 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.131 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.121 us    |                        __rcu_read_lock();
 0)   0.371 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.350 us    |                        }
 0)   0.592 us    |                      }
 0)   1.543 us    |                    }
 0)   0.130 us    |                    __tlb_remove_page_size();
 0)   0.121 us    |                    vm_normal_page();
 0)   0.130 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.370 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.121 us    |                          __rcu_read_unlock();
 0)   0.361 us    |                        }
 0)   0.591 us    |                      }
 0)   1.543 us    |                    }
 0)   0.130 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.121 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.121 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.360 us    |                        }
 0)   0.582 us    |                      }
 0)   1.543 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.121 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.360 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.131 us    |                          __rcu_read_unlock();
 0)   0.351 us    |                        }
 0)   0.591 us    |                      }
 0)   1.553 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.121 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.121 us    |                        __rcu_read_lock();
 0)   0.371 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.260 us    |                          __rcu_read_unlock();
 0)   0.491 us    |                        }
 0)   0.782 us    |                      }
 0)   1.733 us    |                    }
 0)   0.121 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.121 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.130 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.350 us    |                        }
 0)   0.591 us    |                      }
 0)   1.543 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.121 us    |                    vm_normal_page();
 0)   0.130 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.131 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.121 us    |                          __rcu_read_unlock();
 0)   0.351 us    |                        }
 0)   0.591 us    |                      }
 0)   1.543 us    |                    }
 0)   0.131 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.121 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.360 us    |                        }
 0)   0.581 us    |                      }
 0)   1.543 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.121 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.130 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.121 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.121 us    |                          __rcu_read_unlock();
 0)   0.351 us    |                        }
 0)   0.591 us    |                      }
 0)   1.553 us    |                    }
 0)   0.121 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.121 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.371 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.360 us    |                        }
 0)   0.591 us    |                      }
 0)   1.543 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.121 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.250 us    |                        __rcu_read_lock();
 0)   0.491 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.351 us    |                        }
 0)   0.591 us    |                      }
 0)   1.683 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.130 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.121 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.360 us    |                        }
 0)   0.591 us    |                      }
 0)   1.543 us    |                    }
 0)   0.130 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.130 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.370 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.351 us    |                        }
 0)   0.591 us    |                      }
 0)   1.542 us    |                    }
 0)   0.130 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.130 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.121 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.130 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.360 us    |                        }
 0)   0.581 us    |                      }
 0)   1.543 us    |                    }
 0)   0.130 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.130 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.360 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.361 us    |                        }
 0)   0.581 us    |                      }
 0)   1.542 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.130 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.131 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.130 us    |                          __rcu_read_unlock();
 0)   0.350 us    |                        }
 0)   0.591 us    |                      }
 0)   1.553 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.190 us    |                        __rcu_read_lock();
 0)   0.420 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.361 us    |                        }
 0)   0.581 us    |                      }
 0)   1.613 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.121 us    |                        __rcu_read_lock();
 0)   0.371 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.350 us    |                        }
 0)   0.591 us    |                      }
 0)   1.553 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.360 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.351 us    |                        }
 0)   0.581 us    |                      }
 0)   1.542 us    |                    }
 0)   0.130 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.121 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.360 us    |                        }
 0)   0.591 us    |                      }
 0)   1.543 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.360 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.351 us    |                        }
 0)   0.591 us    |                      }
 0)   1.542 us    |                    }
 0)   0.130 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.130 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.121 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.331 us    |                          __rcu_read_unlock();
 0)   0.571 us    |                        }
 0)   0.801 us    |                      }
 0)   1.753 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.131 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.121 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.360 us    |                        }
 0)   0.581 us    |                      }
 0)   1.543 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.131 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.360 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.121 us    |                          __rcu_read_unlock();
 0)   0.361 us    |                        }
 0)   0.591 us    |                      }
 0)   1.543 us    |                    }
 0)   0.130 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.121 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.121 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.360 us    |                        }
 0)   0.581 us    |                      }
 0)   1.543 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.121 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.360 us    |                      }
 0)   0.130 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.121 us    |                          __rcu_read_unlock();
 0)   0.361 us    |                        }
 0)   0.581 us    |                      }
 0)   1.543 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.121 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.121 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.350 us    |                        }
 0)   0.592 us    |                      }
 0)   1.543 us    |                    }
 0)   0.130 us    |                    __tlb_remove_page_size();
 0)   0.121 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.260 us    |                        __rcu_read_lock();
 0)   0.501 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.130 us    |                          __rcu_read_unlock();
 0)   0.350 us    |                        }
 0)   0.591 us    |                      }
 0)   1.734 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.121 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.121 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.121 us    |                          __rcu_read_unlock();
 0)   0.361 us    |                        }
 0)   0.581 us    |                      }
 0)   1.543 us    |                    }
 0)   0.121 us    |                    __tlb_remove_page_size();
 0)   0.130 us    |                    vm_normal_page();
 0)   0.121 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.360 us    |                        }
 0)   0.581 us    |                      }
 0)   1.553 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.121 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.360 us    |                      }
 0)   0.121 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.121 us    |                          __rcu_read_unlock();
 0)   0.351 us    |                        }
 0)   0.591 us    |                      }
 0)   1.553 us    |                    }
 0)   0.121 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.121 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.130 us    |                          __rcu_read_unlock();
 0)   0.350 us    |                        }
 0)   0.591 us    |                      }
 0)   1.543 us    |                    }
 0)   0.130 us    |                    __tlb_remove_page_size();
 0)   0.121 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.360 us    |                      }
 0)   0.121 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.131 us    |                          __rcu_read_unlock();
 0)   0.351 us    |                        }
 0)   0.591 us    |                      }
 0)   1.553 us    |                    }
 0)   0.121 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.121 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.361 us    |                        }
 0)   0.591 us    |                      }
 0)   1.553 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.120 us    |                    vm_normal_page();
 0)   0.130 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.120 us    |                        __rcu_read_lock();
 0)   0.360 us    |                      }
 0)   0.120 us    |                      PageHuge();
 0)               |                      unlock_page_memcg() {
 0)               |                        __unlock_page_memcg() {
 0)   0.120 us    |                          __rcu_read_unlock();
 0)   0.361 us    |                        }
 0)   0.591 us    |                      }
 0)   1.542 us    |                    }
 0)   0.120 us    |                    __tlb_remove_page_size();
 0)   0.130 us    |                    vm_normal_page();
 0)   0.120 us    |                    mark_page_accessed();
 0)               |                    page_remove_rmap() {
 0)               |                      lock_page_memcg() {
 0)   0.121 us    |                        __rcu_read_lock();
 0)   0.361 us    |                      }
 0)   0.120 us    |                      PageHuge();
